ShipmentID,OrderID,ShipmentDate,Status,Carrier
9337,17540,1/26/2024 0:00,Delayed,USPS
9338,266,1/26/2024 1:00,In Transit,UPS
9339,8010,1/26/2024 2:00,In Transit,DHL
9340,9251,1/26/2024 3:00,Shipped,FedEx
9341,4953,1/26/2024 4:00,Delivered,FedEx
9342,3014,1/26/2024 5:00,Delivered,FedEx
9343,8964,1/26/2024 6:00,Delayed,DHL
9344,345,1/26/2024 7:00,In Transit,FedEx
9345,19153,1/26/2024 8:00,In Transit,DHL
9346,2187,1/26/2024 9:00,Shipped,FedEx
9347,8392,1/26/2024 10:00,Delivered,UPS
9348,2677,1/26/2024 11:00,In Transit,DHL
9349,13411,1/26/2024 12:00,Shipped,UPS
9350,13722,1/26/2024 13:00,Shipped,USPS
9351,18715,1/26/2024 14:00,Shipped,USPS
9352,13161,1/26/2024 15:00,In Transit,USPS
9353,2068,1/26/2024 16:00,Delivered,UPS
9354,9290,1/26/2024 17:00,In Transit,FedEx
9355,6021,1/26/2024 18:00,Delayed,DHL
9356,11546,1/26/2024 19:00,Shipped,USPS
9357,8960,1/26/2024 20:00,Shipped,DHL
9358,19599,1/26/2024 21:00,Delivered,FedEx
9359,15596,1/26/2024 22:00,Delivered,FedEx
9360,10258,1/26/2024 23:00,Shipped,DHL
9361,11927,1/27/2024 0:00,In Transit,FedEx
9362,8933,1/27/2024 1:00,In Transit,DHL
9363,14073,1/27/2024 2:00,Delivered,USPS
9364,8750,1/27/2024 3:00,Shipped,UPS
9365,15391,1/27/2024 4:00,Delivered,USPS
9366,15287,1/27/2024 5:00,In Transit,FedEx
9367,13889,1/27/2024 6:00,In Transit,
9368,10267,1/27/2024 7:00,Shipped,USPS
9369,13967,1/27/2024 8:00,Delayed,UPS
9370,8513,1/27/2024 9:00,Shipped,UPS
9371,15246,1/27/2024 10:00,Shipped,USPS
9372,17216,1/27/2024 11:00,Delayed,USPS
9373,1894,1/27/2024 12:00,Shipped,USPS
9374,13025,1/27/2024 13:00,In Transit,DHL
9375,3246,1/27/2024 14:00,In Transit,DHL
9376,6641,1/27/2024 15:00,In Transit,DHL
9377,9978,1/27/2024 16:00,Delivered,FedEx
9378,14372,1/27/2024 17:00,Shipped,USPS
9379,14848,1/27/2024 18:00,In Transit,UPS
9380,11387,1/27/2024 19:00,Delayed,USPS
9381,15356,1/27/2024 20:00,Delayed,UPS
9382,5523,1/27/2024 21:00,In Transit,UPS
9383,16816,1/27/2024 22:00,In Transit,USPS
9384,6155,1/27/2024 23:00,Delivered,USPS
9385,13886,1/28/2024 0:00,In Transit,USPS
9386,6846,1/28/2024 1:00,Delivered,FedEx
9387,4977,1/28/2024 2:00,Shipped,FedEx
9388,8847,1/28/2024 3:00,Delayed,FedEx
9389,4610,1/28/2024 4:00,In Transit,DHL
9390,544,1/28/2024 5:00,Delayed,DHL
9391,16137,1/28/2024 6:00,Delivered,USPS
9392,2194,1/28/2024 7:00,In Transit,DHL
9393,3269,1/28/2024 8:00,Shipped,USPS
9394,14583,1/28/2024 9:00,Shipped,UPS
9395,13813,1/28/2024 10:00,Delayed,UPS
9396,15257,1/28/2024 11:00,In Transit,FedEx
9397,4529,1/28/2024 12:00,Delivered,UPS
9398,18935,1/28/2024 13:00,In Transit,DHL
9399,7257,1/28/2024 14:00,Delayed,FedEx
9400,6959,1/28/2024 15:00,Shipped,UPS
9401,13701,1/28/2024 16:00,Shipped,FedEx
9402,925,1/28/2024 17:00,In Transit,UPS
9403,8983,1/28/2024 18:00,Shipped,USPS
9404,8077,1/28/2024 19:00,Shipped,USPS
9405,1380,1/28/2024 20:00,Delayed,USPS
9406,4555,1/28/2024 21:00,Shipped,DHL
9407,4528,1/28/2024 22:00,In Transit,FedEx
9408,5281,1/28/2024 23:00,Delayed,UPS
9409,13675,1/29/2024 0:00,Delayed,USPS
9410,16121,1/29/2024 1:00,Shipped,FedEx
9411,5445,1/29/2024 2:00,Delivered,DHL
9412,3810,1/29/2024 3:00,Delivered,FedEx
9413,18237,1/29/2024 4:00,Delivered,USPS
9414,9040,1/29/2024 5:00,In Transit,FedEx
9415,8711,1/29/2024 6:00,Delivered,DHL
9416,6193,1/29/2024 7:00,Delayed,UPS
9417,14081,1/29/2024 8:00,Delivered,FedEx
9418,18958,1/29/2024 9:00,Delayed,FedEx
9419,15461,1/29/2024 10:00,Delivered,USPS
9420,114,1/29/2024 11:00,Shipped,DHL
9421,12200,1/29/2024 12:00,Delayed,USPS
9422,19013,1/29/2024 13:00,In Transit,UPS
9423,9775,1/29/2024 14:00,Delayed,FedEx
9424,6690,1/29/2024 15:00,Delivered,FedEx
9425,5729,1/29/2024 16:00,In Transit,USPS
9426,2547,1/29/2024 17:00,In Transit,USPS
9427,10118,1/29/2024 18:00,Delayed,DHL
9428,7329,1/29/2024 19:00,Shipped,FedEx
9429,2445,1/29/2024 20:00,Delayed,FedEx
9430,11691,1/29/2024 21:00,In Transit,DHL
9431,14325,1/29/2024 22:00,Delivered,USPS
9432,1251,1/29/2024 23:00,In Transit,DHL
9433,12663,1/30/2024 0:00,Shipped,FedEx
9434,16580,1/30/2024 1:00,Shipped,FedEx
9435,4438,1/30/2024 2:00,Delivered,DHL
9436,15698,1/30/2024 3:00,In Transit,FedEx
9437,9467,1/30/2024 4:00,Shipped,UPS
9438,11271,1/30/2024 5:00,Delivered,DHL
9439,2130,1/30/2024 6:00,Delivered,USPS
9440,2889,1/30/2024 7:00,Delivered,DHL
9441,3068,1/30/2024 8:00,Delayed,FedEx
9442,992,1/30/2024 9:00,Delivered,UPS
9443,17915,1/30/2024 10:00,Delivered,FedEx
9444,5575,1/30/2024 11:00,Delivered,FedEx
9445,5330,1/30/2024 12:00,In Transit,FedEx
9446,1998,1/30/2024 13:00,Delivered,UPS
9447,564,1/30/2024 14:00,Delayed,UPS
9448,16546,1/30/2024 15:00,Shipped,USPS
9449,18003,1/30/2024 16:00,Shipped,UPS
9450,5492,1/30/2024 17:00,Delivered,USPS
9451,6758,1/30/2024 18:00,In Transit,DHL
9452,18016,1/30/2024 19:00,In Transit,FedEx
9453,17688,1/30/2024 20:00,Delayed,FedEx
9454,6425,1/30/2024 21:00,In Transit,DHL
9455,15911,1/30/2024 22:00,Delivered,FedEx
9456,17117,1/30/2024 23:00,Delivered,FedEx
9457,3105,1/31/2024 0:00,Delayed,DHL
9458,18459,1/31/2024 1:00,Delivered,DHL
9459,2164,1/31/2024 2:00,Shipped,DHL
9460,297,1/31/2024 3:00,Shipped,UPS
9461,4050,1/31/2024 4:00,Delayed,FedEx
9462,2999,1/31/2024 5:00,In Transit,FedEx
9463,17600,1/31/2024 6:00,Delivered,USPS
9464,15854,1/31/2024 7:00,Delayed,DHL
9465,4726,1/31/2024 8:00,Delayed,DHL
9466,4432,1/31/2024 9:00,Delayed,UPS
9467,442,1/31/2024 10:00,Delayed,DHL
9468,17245,1/31/2024 11:00,Delayed,FedEx
9469,17405,1/31/2024 12:00,Delayed,DHL
9470,7970,1/31/2024 13:00,Delivered,FedEx
9471,19698,1/31/2024 14:00,Shipped,USPS
9472,10430,1/31/2024 15:00,Shipped,UPS
9473,17860,1/31/2024 16:00,Delayed,USPS
9474,14452,1/31/2024 17:00,Delayed,UPS
9475,9491,1/31/2024 18:00,Delivered,UPS
9476,3120,1/31/2024 19:00,Delivered,USPS
9477,241,1/31/2024 20:00,Delivered,FedEx
9478,2738,1/31/2024 21:00,Delayed,FedEx
9479,7474,1/31/2024 22:00,Delivered,DHL
9480,18326,1/31/2024 23:00,Shipped,USPS
9481,14999,2/1/2024 0:00,In Transit,USPS
9482,4028,2/1/2024 1:00,Delivered,DHL
9483,12004,2/1/2024 2:00,Delayed,UPS
9484,1024,2/1/2024 3:00,Delayed,USPS
9485,4163,2/1/2024 4:00,Shipped,DHL
9486,2974,2/1/2024 5:00,Delayed,USPS
9487,7049,2/1/2024 6:00,Shipped,FedEx
9488,13646,2/1/2024 7:00,Shipped,FedEx
9489,10721,2/1/2024 8:00,Delivered,DHL
9490,17803,2/1/2024 9:00,In Transit,DHL
9491,375,2/1/2024 10:00,Delayed,DHL
9492,4948,2/1/2024 11:00,In Transit,FedEx
9493,13242,2/1/2024 12:00,In Transit,USPS
9494,15778,2/1/2024 13:00,In Transit,FedEx
9495,10915,2/1/2024 14:00,Delivered,USPS
9496,7956,2/1/2024 15:00,Delivered,DHL
9497,15451,2/1/2024 16:00,Delivered,DHL
9498,5294,2/1/2024 17:00,Shipped,UPS
9499,17800,2/1/2024 18:00,In Transit,FedEx
9500,9340,2/1/2024 19:00,Delivered,UPS
9501,16461,2/1/2024 20:00,Delayed,FedEx
9502,7830,2/1/2024 21:00,Delivered,
9503,10584,2/1/2024 22:00,In Transit,FedEx
9504,17760,2/1/2024 23:00,Delivered,DHL
9505,11048,2/2/2024 0:00,Shipped,UPS
9506,13831,2/2/2024 1:00,Delivered,UPS
9507,11572,2/2/2024 2:00,In Transit,DHL
9508,13198,2/2/2024 3:00,In Transit,FedEx
9509,53,2/2/2024 4:00,Shipped,DHL
9510,10002,2/2/2024 5:00,Delayed,DHL
9511,18703,2/2/2024 6:00,Delivered,USPS
9512,11699,2/2/2024 7:00,Delivered,DHL
9513,19393,2/2/2024 8:00,Delayed,UPS
9514,8445,2/2/2024 9:00,Shipped,UPS
9515,17359,2/2/2024 10:00,Shipped,DHL
9516,5691,2/2/2024 11:00,Delivered,DHL
9517,2454,2/2/2024 12:00,Shipped,
9518,4298,2/2/2024 13:00,In Transit,DHL
9519,11736,2/2/2024 14:00,Delayed,UPS
9520,9661,2/2/2024 15:00,Delayed,UPS
9521,13903,2/2/2024 16:00,Delivered,UPS
9522,6973,2/2/2024 17:00,Shipped,FedEx
9523,7370,2/2/2024 18:00,In Transit,USPS
9524,3117,2/2/2024 19:00,In Transit,UPS
9525,12698,2/2/2024 20:00,In Transit,UPS
9526,11473,2/2/2024 21:00,Delivered,DHL
9527,15536,2/2/2024 22:00,Shipped,USPS
9528,13496,2/2/2024 23:00,Delivered,UPS
9529,974,2/3/2024 0:00,Shipped,UPS
9530,12112,2/3/2024 1:00,Delayed,FedEx
9531,19339,2/3/2024 2:00,Delivered,USPS
9532,2274,2/3/2024 3:00,Delayed,DHL
9533,4512,2/3/2024 4:00,In Transit,USPS
9534,9559,2/3/2024 5:00,Shipped,DHL
9535,2172,2/3/2024 6:00,Shipped,UPS
9536,11665,2/3/2024 7:00,Delayed,UPS
9537,2160,2/3/2024 8:00,Delayed,USPS
9538,14326,2/3/2024 9:00,Delivered,UPS
9539,8460,2/3/2024 10:00,Delayed,FedEx
9540,18974,2/3/2024 11:00,Delivered,USPS
9541,14048,2/3/2024 12:00,Shipped,UPS
9542,7010,2/3/2024 13:00,In Transit,
9543,7636,2/3/2024 14:00,Delivered,UPS
9544,17321,2/3/2024 15:00,Delivered,DHL
9545,5411,2/3/2024 16:00,Shipped,UPS
9546,11678,2/3/2024 17:00,In Transit,DHL
9547,4508,2/3/2024 18:00,Delayed,USPS
9548,5887,2/3/2024 19:00,Shipped,UPS
9549,15236,2/3/2024 20:00,Shipped,DHL
9550,3629,2/3/2024 21:00,Delivered,FedEx
9551,5226,2/3/2024 22:00,Delayed,FedEx
9552,3377,2/3/2024 23:00,In Transit,FedEx
9553,4790,2/4/2024 0:00,Shipped,UPS
9554,2658,2/4/2024 1:00,Shipped,UPS
9555,1188,2/4/2024 2:00,In Transit,FedEx
9556,1043,2/4/2024 3:00,Delivered,UPS
9557,18326,2/4/2024 4:00,Delayed,FedEx
9558,2222,2/4/2024 5:00,Delayed,FedEx
9559,11775,2/4/2024 6:00,Shipped,FedEx
9560,32,2/4/2024 7:00,Delivered,UPS
9561,8669,2/4/2024 8:00,Delivered,USPS
9562,7063,2/4/2024 9:00,Delivered,DHL
9563,8769,2/4/2024 10:00,In Transit,USPS
9564,8995,2/4/2024 11:00,In Transit,UPS
9565,18171,2/4/2024 12:00,Delivered,UPS
9566,15392,2/4/2024 13:00,In Transit,UPS
9567,6948,2/4/2024 14:00,Delayed,FedEx
9568,5753,2/4/2024 15:00,Shipped,DHL
9569,12212,2/4/2024 16:00,Delivered,UPS
9570,13725,2/4/2024 17:00,Delayed,FedEx
9571,528,2/4/2024 18:00,Delayed,DHL
9572,13332,2/4/2024 19:00,Delayed,DHL
9573,10746,2/4/2024 20:00,Delivered,UPS
9574,8553,2/4/2024 21:00,Delivered,USPS
9575,4199,2/4/2024 22:00,Shipped,FedEx
9576,3368,2/4/2024 23:00,In Transit,DHL
9577,2528,2/5/2024 0:00,Shipped,USPS
9578,8651,2/5/2024 1:00,Delivered,UPS
9579,340,2/5/2024 2:00,Shipped,UPS
9580,2658,2/5/2024 3:00,Delivered,DHL
9581,17172,2/5/2024 4:00,In Transit,
9582,14471,2/5/2024 5:00,In Transit,DHL
9583,19611,2/5/2024 6:00,Delivered,USPS
9584,9309,2/5/2024 7:00,Delivered,FedEx
9585,12520,2/5/2024 8:00,Delayed,USPS
9586,454,2/5/2024 9:00,In Transit,DHL
9587,13681,2/5/2024 10:00,In Transit,UPS
9588,15637,2/5/2024 11:00,Delayed,DHL
9589,1338,2/5/2024 12:00,Delivered,UPS
9590,8225,2/5/2024 13:00,In Transit,USPS
9591,15006,2/5/2024 14:00,Shipped,
9592,9297,2/5/2024 15:00,Delivered,
9593,5864,2/5/2024 16:00,Delayed,USPS
9594,11132,2/5/2024 17:00,Shipped,FedEx
9595,7141,2/5/2024 18:00,Delayed,DHL
9596,14715,2/5/2024 19:00,Shipped,UPS
9597,4216,2/5/2024 20:00,Shipped,UPS
9598,659,2/5/2024 21:00,Delivered,UPS
9599,16230,2/5/2024 22:00,Shipped,USPS
9600,14926,2/5/2024 23:00,Delayed,FedEx
9601,6839,2/6/2024 0:00,Delayed,FedEx
9602,11906,2/6/2024 1:00,In Transit,DHL
9603,10695,2/6/2024 2:00,Delivered,UPS
9604,9419,2/6/2024 3:00,In Transit,DHL
9605,17473,2/6/2024 4:00,Delivered,USPS
9606,8412,2/6/2024 5:00,In Transit,USPS
9607,12543,2/6/2024 6:00,Delayed,USPS
9608,2511,2/6/2024 7:00,Delivered,DHL
9609,2825,2/6/2024 8:00,In Transit,FedEx
9610,4686,2/6/2024 9:00,Delayed,UPS
9611,19546,2/6/2024 10:00,Shipped,UPS
9612,6037,2/6/2024 11:00,In Transit,USPS
9613,18023,2/6/2024 12:00,Delivered,UPS
9614,1299,2/6/2024 13:00,In Transit,FedEx
9615,9379,2/6/2024 14:00,In Transit,UPS
9616,3101,2/6/2024 15:00,Delivered,UPS
9617,9250,2/6/2024 16:00,Delivered,
9618,7069,2/6/2024 17:00,In Transit,FedEx
9619,10566,2/6/2024 18:00,Delayed,UPS
9620,8521,2/6/2024 19:00,In Transit,UPS
9621,18618,2/6/2024 20:00,Shipped,FedEx
9622,19448,2/6/2024 21:00,Delivered,FedEx
9623,1009,2/6/2024 22:00,Shipped,USPS
9624,2760,2/6/2024 23:00,Shipped,
9625,774,2/7/2024 0:00,Delivered,DHL
9626,11114,2/7/2024 1:00,Delivered,USPS
9627,16296,2/7/2024 2:00,In Transit,USPS
9628,16693,2/7/2024 3:00,Delivered,UPS
9629,18289,2/7/2024 4:00,Delivered,FedEx
9630,10866,2/7/2024 5:00,In Transit,UPS
9631,769,2/7/2024 6:00,Shipped,FedEx
9632,2822,2/7/2024 7:00,Delivered,FedEx
9633,11254,2/7/2024 8:00,Shipped,UPS
9634,7222,2/7/2024 9:00,Delivered,FedEx
9635,11939,2/7/2024 10:00,Delivered,DHL
9636,4056,2/7/2024 11:00,Shipped,USPS
9637,14609,2/7/2024 12:00,In Transit,USPS
9638,1812,2/7/2024 13:00,Delayed,FedEx
9639,13434,2/7/2024 14:00,Delayed,UPS
9640,12731,2/7/2024 15:00,Shipped,USPS
9641,17038,2/7/2024 16:00,Delivered,FedEx
9642,6686,2/7/2024 17:00,In Transit,UPS
9643,5717,2/7/2024 18:00,Shipped,UPS
9644,914,2/7/2024 19:00,Delayed,USPS
9645,2125,2/7/2024 20:00,Shipped,FedEx
9646,19206,2/7/2024 21:00,Shipped,FedEx
9647,12437,2/7/2024 22:00,Delayed,DHL
9648,9666,2/7/2024 23:00,Delayed,USPS
9649,11541,2/8/2024 0:00,In Transit,USPS
9650,2753,2/8/2024 1:00,Delayed,DHL
9651,5199,2/8/2024 2:00,Shipped,UPS
9652,12631,2/8/2024 3:00,Delivered,USPS
9653,2603,2/8/2024 4:00,Shipped,USPS
9654,7871,2/8/2024 5:00,In Transit,UPS
9655,186,2/8/2024 6:00,In Transit,UPS
9656,17650,2/8/2024 7:00,Delayed,USPS
9657,13289,2/8/2024 8:00,Shipped,DHL
9658,6144,2/8/2024 9:00,Delayed,UPS
9659,6396,2/8/2024 10:00,Delayed,DHL
9660,1991,2/8/2024 11:00,In Transit,UPS
9661,7553,2/8/2024 12:00,Shipped,FedEx
9662,10957,2/8/2024 13:00,Delayed,UPS
9663,14605,2/8/2024 14:00,Delivered,USPS
9664,7031,2/8/2024 15:00,Delayed,FedEx
9665,11710,2/8/2024 16:00,Delivered,USPS
9666,306,2/8/2024 17:00,Delayed,USPS
9667,230,2/8/2024 18:00,In Transit,USPS
9668,10810,2/8/2024 19:00,Shipped,FedEx
9669,3803,2/8/2024 20:00,Delivered,USPS
9670,6998,2/8/2024 21:00,Delayed,DHL
9671,11325,2/8/2024 22:00,Delayed,DHL
9672,13152,2/8/2024 23:00,Shipped,USPS
9673,5565,2/9/2024 0:00,Delivered,DHL
9674,7717,2/9/2024 1:00,Delivered,USPS
9675,10182,2/9/2024 2:00,Delivered,DHL
9676,6745,2/9/2024 3:00,Shipped,USPS
9677,4154,2/9/2024 4:00,Delayed,UPS
9678,14058,2/9/2024 5:00,Shipped,DHL
9679,14167,2/9/2024 6:00,Delivered,USPS
9680,4435,2/9/2024 7:00,Shipped,FedEx
9681,11009,2/9/2024 8:00,Delivered,USPS
9682,4384,2/9/2024 9:00,Delivered,USPS
9683,2349,2/9/2024 10:00,In Transit,USPS
9684,9778,2/9/2024 11:00,Delayed,FedEx
9685,18061,2/9/2024 12:00,Delivered,DHL
9686,2456,2/9/2024 13:00,Shipped,USPS
9687,11380,2/9/2024 14:00,In Transit,FedEx
9688,19998,2/9/2024 15:00,Delivered,DHL
9689,4670,2/9/2024 16:00,Delivered,
9690,11240,2/9/2024 17:00,Delayed,UPS
9691,17358,2/9/2024 18:00,Delayed,USPS
9692,13300,2/9/2024 19:00,In Transit,FedEx
9693,3024,2/9/2024 20:00,Shipped,USPS
9694,16782,2/9/2024 21:00,In Transit,UPS
9695,16887,2/9/2024 22:00,Delayed,USPS
9696,2849,2/9/2024 23:00,Delayed,
9697,18107,2/10/2024 0:00,In Transit,UPS
9698,4572,2/10/2024 1:00,In Transit,USPS
9699,5212,2/10/2024 2:00,Delivered,DHL
9700,17991,2/10/2024 3:00,In Transit,FedEx
9701,5435,2/10/2024 4:00,Shipped,FedEx
9702,17443,2/10/2024 5:00,Delayed,FedEx
9703,13706,2/10/2024 6:00,In Transit,FedEx
9704,18322,2/10/2024 7:00,Delayed,USPS
9705,7174,2/10/2024 8:00,Delivered,FedEx
9706,122,2/10/2024 9:00,Shipped,FedEx
9707,8830,2/10/2024 10:00,Shipped,DHL
9708,12645,2/10/2024 11:00,Delivered,DHL
9709,15418,2/10/2024 12:00,In Transit,USPS
9710,6712,2/10/2024 13:00,In Transit,FedEx
9711,695,2/10/2024 14:00,In Transit,USPS
9712,13233,2/10/2024 15:00,In Transit,DHL
9713,12198,2/10/2024 16:00,Delayed,DHL
9714,18734,2/10/2024 17:00,Delivered,UPS
9715,5717,2/10/2024 18:00,Shipped,DHL
9716,4301,2/10/2024 19:00,In Transit,FedEx
9717,866,2/10/2024 20:00,In Transit,UPS
9718,7542,2/10/2024 21:00,In Transit,USPS
9719,12770,2/10/2024 22:00,Delivered,USPS
9720,12833,2/10/2024 23:00,Delivered,DHL
9721,2526,2/11/2024 0:00,Delayed,USPS
9722,16975,2/11/2024 1:00,Shipped,FedEx
9723,10631,2/11/2024 2:00,Delivered,FedEx
9724,18108,2/11/2024 3:00,Delayed,USPS
9725,3946,2/11/2024 4:00,Delivered,FedEx
9726,11450,2/11/2024 5:00,Delayed,DHL
9727,19893,2/11/2024 6:00,Delayed,DHL
9728,15469,2/11/2024 7:00,Delayed,USPS
9729,8312,2/11/2024 8:00,In Transit,USPS
9730,12903,2/11/2024 9:00,Delayed,DHL
9731,17044,2/11/2024 10:00,Delivered,USPS
9732,18169,2/11/2024 11:00,Delayed,FedEx
9733,5741,2/11/2024 12:00,In Transit,UPS
9734,1142,2/11/2024 13:00,Delivered,USPS
9735,8337,2/11/2024 14:00,In Transit,USPS
9736,18720,2/11/2024 15:00,Delayed,DHL
9737,17658,2/11/2024 16:00,Delivered,USPS
9738,18232,2/11/2024 17:00,In Transit,FedEx
9739,1777,2/11/2024 18:00,Delayed,FedEx
9740,9541,2/11/2024 19:00,In Transit,DHL
9741,3015,2/11/2024 20:00,Delivered,UPS
9742,4496,2/11/2024 21:00,Delivered,FedEx
9743,4665,2/11/2024 22:00,Delayed,FedEx
9744,18708,2/11/2024 23:00,Shipped,FedEx
9745,2553,2/12/2024 0:00,In Transit,
9746,12040,2/12/2024 1:00,Delayed,
9747,19793,2/12/2024 2:00,In Transit,FedEx
9748,15096,2/12/2024 3:00,Delayed,FedEx
9749,2865,2/12/2024 4:00,In Transit,UPS
9750,15347,2/12/2024 5:00,Shipped,UPS
9751,18545,2/12/2024 6:00,Shipped,DHL
9752,9659,2/12/2024 7:00,Shipped,DHL
9753,19582,2/12/2024 8:00,Delivered,DHL
9754,14541,2/12/2024 9:00,Delayed,DHL
9755,12004,2/12/2024 10:00,In Transit,USPS
9756,3096,2/12/2024 11:00,Delivered,DHL
9757,4252,2/12/2024 12:00,Shipped,USPS
9758,15735,2/12/2024 13:00,Delivered,UPS
9759,10263,2/12/2024 14:00,In Transit,UPS
9760,18401,2/12/2024 15:00,Shipped,UPS
9761,9165,2/12/2024 16:00,Shipped,FedEx
9762,654,2/12/2024 17:00,Shipped,USPS
9763,471,2/12/2024 18:00,Delivered,DHL
9764,7304,2/12/2024 19:00,Shipped,UPS
9765,637,2/12/2024 20:00,In Transit,
9766,14261,2/12/2024 21:00,Delayed,FedEx
9767,19003,2/12/2024 22:00,Delivered,DHL
9768,4097,2/12/2024 23:00,Shipped,UPS
9769,15767,2/13/2024 0:00,Shipped,USPS
9770,8782,2/13/2024 1:00,Delayed,FedEx
9771,20,2/13/2024 2:00,In Transit,
9772,5649,2/13/2024 3:00,Delayed,
9773,7975,2/13/2024 4:00,Delayed,FedEx
9774,19279,2/13/2024 5:00,In Transit,USPS
9775,13085,2/13/2024 6:00,In Transit,FedEx
9776,5555,2/13/2024 7:00,Delivered,DHL
9777,18502,2/13/2024 8:00,Delivered,UPS
9778,16360,2/13/2024 9:00,Delayed,USPS
9779,4968,2/13/2024 10:00,In Transit,FedEx
9780,245,2/13/2024 11:00,In Transit,UPS
9781,11410,2/13/2024 12:00,Delayed,FedEx
9782,15807,2/13/2024 13:00,Delayed,USPS
9783,13628,2/13/2024 14:00,Delayed,USPS
9784,19156,2/13/2024 15:00,In Transit,UPS
9785,1785,2/13/2024 16:00,In Transit,DHL
9786,4332,2/13/2024 17:00,In Transit,FedEx
9787,4549,2/13/2024 18:00,Delivered,USPS
9788,1010,2/13/2024 19:00,Delivered,UPS
9789,1508,2/13/2024 20:00,Delayed,UPS
9790,9220,2/13/2024 21:00,Delayed,USPS
9791,3877,2/13/2024 22:00,Delayed,UPS
9792,1503,2/13/2024 23:00,In Transit,FedEx
9793,14934,2/14/2024 0:00,Shipped,USPS
9794,16002,2/14/2024 1:00,In Transit,DHL
9795,1555,2/14/2024 2:00,Delayed,DHL
9796,1657,2/14/2024 3:00,Delayed,DHL
9797,17578,2/14/2024 4:00,Delivered,UPS
9798,10666,2/14/2024 5:00,Shipped,USPS
9799,18369,2/14/2024 6:00,In Transit,USPS
9800,4999,2/14/2024 7:00,Shipped,FedEx
9801,8908,2/14/2024 8:00,Shipped,UPS
9802,13812,2/14/2024 9:00,Shipped,FedEx
9803,9000,2/14/2024 10:00,Shipped,DHL
9804,9737,2/14/2024 11:00,Shipped,USPS
9805,9475,2/14/2024 12:00,Delayed,DHL
9806,11059,2/14/2024 13:00,In Transit,DHL
9807,16157,2/14/2024 14:00,Delivered,FedEx
9808,12814,2/14/2024 15:00,Delayed,USPS
9809,14536,2/14/2024 16:00,Shipped,UPS
9810,14304,2/14/2024 17:00,Shipped,DHL
9811,10048,2/14/2024 18:00,Delivered,USPS
9812,17048,2/14/2024 19:00,Delivered,FedEx
9813,4002,2/14/2024 20:00,In Transit,UPS
9814,13880,2/14/2024 21:00,Delayed,FedEx
9815,18685,2/14/2024 22:00,In Transit,FedEx
9816,8328,2/14/2024 23:00,In Transit,UPS
9817,4495,2/15/2024 0:00,Delivered,UPS
9818,14963,2/15/2024 1:00,Shipped,USPS
9819,5493,2/15/2024 2:00,Delayed,FedEx
9820,463,2/15/2024 3:00,Delayed,DHL
9821,10393,2/15/2024 4:00,Delivered,UPS
9822,18544,2/15/2024 5:00,Delayed,UPS
9823,15103,2/15/2024 6:00,Delivered,FedEx
9824,8361,2/15/2024 7:00,In Transit,FedEx
9825,4005,2/15/2024 8:00,Delayed,FedEx
9826,6186,2/15/2024 9:00,In Transit,UPS
9827,16826,2/15/2024 10:00,Delayed,UPS
9828,8774,2/15/2024 11:00,Shipped,DHL
9829,13458,2/15/2024 12:00,In Transit,DHL
9830,3655,2/15/2024 13:00,In Transit,UPS
9831,4568,2/15/2024 14:00,Delayed,UPS
9832,868,2/15/2024 15:00,Delayed,FedEx
9833,17576,2/15/2024 16:00,Delivered,DHL
9834,5376,2/15/2024 17:00,In Transit,USPS
9835,10898,2/15/2024 18:00,In Transit,FedEx
9836,3109,2/15/2024 19:00,Delivered,USPS
9837,12500,2/15/2024 20:00,Shipped,UPS
9838,12270,2/15/2024 21:00,Shipped,UPS
9839,6179,2/15/2024 22:00,In Transit,USPS
9840,4352,2/15/2024 23:00,In Transit,DHL
9841,10209,2/16/2024 0:00,Delayed,FedEx
9842,6441,2/16/2024 1:00,Shipped,FedEx
9843,19944,2/16/2024 2:00,Shipped,FedEx
9844,6343,2/16/2024 3:00,Delivered,FedEx
9845,5655,2/16/2024 4:00,Delayed,DHL
9846,14738,2/16/2024 5:00,Shipped,USPS
9847,10228,2/16/2024 6:00,Shipped,FedEx
9848,4180,2/16/2024 7:00,Delayed,FedEx
9849,754,2/16/2024 8:00,Shipped,FedEx
9850,12564,2/16/2024 9:00,In Transit,DHL
9851,19744,2/16/2024 10:00,Shipped,DHL
9852,5052,2/16/2024 11:00,Delayed,DHL
9853,6067,2/16/2024 12:00,In Transit,UPS
9854,10217,2/16/2024 13:00,Shipped,USPS
9855,3140,2/16/2024 14:00,Delayed,USPS
9856,8161,2/16/2024 15:00,Shipped,DHL
9857,10816,2/16/2024 16:00,Shipped,USPS
9858,17175,2/16/2024 17:00,Shipped,DHL
9859,3811,2/16/2024 18:00,Shipped,USPS
9860,13299,2/16/2024 19:00,Delivered,UPS
9861,9595,2/16/2024 20:00,Shipped,FedEx
9862,13189,2/16/2024 21:00,In Transit,DHL
9863,9030,2/16/2024 22:00,In Transit,DHL
9864,18592,2/16/2024 23:00,Delivered,USPS
9865,10171,2/17/2024 0:00,In Transit,UPS
9866,19498,2/17/2024 1:00,Delayed,UPS
9867,16986,2/17/2024 2:00,Delivered,USPS
9868,12681,2/17/2024 3:00,Shipped,USPS
9869,1601,2/17/2024 4:00,Delayed,DHL
9870,10773,2/17/2024 5:00,Shipped,DHL
9871,18904,2/17/2024 6:00,Delayed,UPS
